Prospect ID,Lead Origin,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Lead Quality,Lead Origin encoded,Lead Source encoded,Last Activity encoded,Lead Quality encoded,conversion_probability,total_score,priority,rank
f2a9a9ab-0f96-4b86-a8d4-0975582bd3f1,API,Google,0,1.0,2059,1.0,Converted to Lead,Unknown,0,3,1,4,0.568794074513636,56.9,Warm,2926
dc59e95d-0d93-4092-999b-f6e7db64a23c,Landing Page Submission,Google,1,3.0,176,3.0,SMS Sent,Might be,1,3,12,2,0.5690960201218971,56.9,Warm,2927
2a6f77a8-e6fc-417b-b388-7834a6303fac,API,Google,1,10.0,932,2.5,Page Visited on Website,Not Sure,0,3,10,3,0.5694543002045901,56.9,Warm,2928
b150ba75-0898-476d-b3ab-fc34e893d5e2,Landing Page Submission,Direct Traffic,1,4.0,1609,4.0,SMS Sent,Unknown,1,1,12,4,0.5691449344808335,56.9,Warm,2929
144789ad-4eb2-49e1-b46a-528844da9d88,API,Google,1,5.0,1374,2.5,SMS Sent,Unknown,0,3,12,4,0.5686861260927654,56.9,Warm,2930
f3f4c975-63c8-4f0b-b1ec-b6ddb8c808f0,Landing Page Submission,Direct Traffic,0,2.0,252,2.0,SMS Sent,Might be,1,1,12,2,0.5677471503987777,56.8,Warm,2931
c84883c2-9618-4873-8cf7-561a92ee72db,Landing Page Submission,Direct Traffic,0,2.0,210,2.0,Email Opened,Low in Relevance,1,1,5,1,0.5677707782529647,56.8,Warm,2932
dd214f01-6fff-480e-83f8-037dba11f472,Landing Page Submission,Direct Traffic,1,3.0,1653,3.0,Page Visited on Website,Unknown,1,1,10,4,0.5684963265219477,56.8,Warm,2933
b6977f0b-5dc5-4c4d-9e1d-a96c55c773ba,API,Organic Search,0,5.0,92,5.0,Email Opened,Low in Relevance,0,7,5,1,0.5667794034360081,56.7,Warm,2934
3cac5750-feae-48e6-a542-fb7b259113e6,API,Organic Search,1,8.0,10,4.0,SMS Sent,Might be,0,7,12,2,0.5670685229903706,56.7,Warm,2935
42d472c5-7c6d-46e8-b4f1-1f141ecd6b01,API,Google,1,2.0,187,2.0,SMS Sent,Might be,0,3,12,2,0.567082494308497,56.7,Warm,2936
e8d830e1-5e6a-4d69-818e-ed73cc47c82f,Landing Page Submission,Google,1,3.0,170,3.0,SMS Sent,Might be,1,3,12,2,0.5664027957782831,56.6,Warm,2937
d2ff3e94-c4f3-46f7-be5e-93a2fab7b119,Landing Page Submission,Google,1,5.0,952,5.0,SMS Sent,Not Sure,1,3,12,3,0.5660963008569323,56.6,Warm,2938
623c7e43-c80c-44ef-a640-2815873ab838,API,Referral Sites,1,2.0,476,1.0,SMS Sent,Unknown,0,11,12,4,0.5653114975570305,56.5,Warm,2939
90e2d99b-0389-48d9-a617-dba805fad372,Landing Page Submission,Organic Search,0,9.0,1063,3.0,Page Visited on Website,Unknown,1,7,10,4,0.565205783905295,56.5,Warm,2940
48381801-a549-4962-bfc4-7ae6dc2ee7f0,Landing Page Submission,Organic Search,1,3.0,312,1.5,Email Link Clicked,Might be,1,7,3,2,0.5649984646399561,56.5,Warm,2941
e2089bd4-0bf0-4efa-96fe-c4472c5f2bd3,Landing Page Submission,Google,1,6.0,1626,6.0,SMS Sent,Unknown,1,3,12,4,0.564773882081342,56.5,Warm,2942
ebfae1c0-5479-4262-8590-841bafcbcb71,Landing Page Submission,Organic Search,0,6.0,115,6.0,SMS Sent,Might be,1,7,12,2,0.5651771644383258,56.5,Warm,2943
bba74319-eb8b-4eff-8d8e-70043b97fb00,Landing Page Submission,Direct Traffic,1,18.0,239,3.0,Email Opened,Low in Relevance,1,1,5,1,0.5652317517970673,56.5,Warm,2944
ba6df822-ab24-413b-8d82-b6f7a5638a7f,Landing Page Submission,Direct Traffic,0,2.0,245,2.0,SMS Sent,Might be,1,1,12,2,0.5646023582653549,56.5,Warm,2945
61922323-52c8-4aec-a30c-9c5dcec3274a,API,Organic Search,1,9.0,1573,4.5,Form Submitted on Website,Unknown,0,7,7,4,0.5635313754862863,56.4,Warm,2946
7bdfa655-5f03-4b3f-8a69-50dfe68a41ad,Landing Page Submission,Google,0,4.0,1640,4.0,Olark Chat Conversation,Unknown,1,3,9,4,0.5641898487973958,56.4,Warm,2947
2f4e048a-af10-42a8-a895-f3de17ecfaec,Landing Page Submission,Google,1,4.0,228,4.0,Email Opened,Low in Relevance,1,3,5,1,0.5638463431023235,56.4,Warm,2948
40593f06-5bdb-440d-9a9e-402c7b2e14dc,Landing Page Submission,Google,1,9.0,287,3.0,Page Visited on Website,Might be,1,3,10,2,0.5638177443958922,56.4,Warm,2949
579d273d-bc9d-40bc-a8a3-25af2b3d0f22,API,Olark Chat,0,1.0,1317,1.0,Form Submitted on Website,Unknown,0,6,7,4,0.5637069640312591,56.4,Warm,2950
7407287b-e487-41d5-9990-a52874623793,Landing Page Submission,Direct Traffic,1,1.0,396,1.0,Converted to Lead,Low in Relevance,1,1,1,1,0.5629924956636938,56.3,Warm,2951
2b5fb07b-5930-4e1f-a1f6-21f8a333ee2c,Landing Page Submission,google,0,7.0,106,3.5,Page Visited on Website,Unknown,1,18,10,4,0.5626803095552848,56.3,Warm,2952
9d273493-d5fa-4665-876e-42411fcbef80,Landing Page Submission,Direct Traffic,0,3.0,1487,3.0,SMS Sent,Unknown,1,1,12,4,0.5618374039506605,56.2,Warm,2953
ca8a210b-da7f-444b-ad17-b7fc8d41d05d,API,Organic Search,1,2.0,267,1.0,SMS Sent,Not Sure,0,7,12,3,0.5620323374114817,56.2,Warm,2954
f3334bbd-1e9e-48a1-91f7-7cacb18bb2f8,API,Organic Search,0,5.0,124,5.0,SMS Sent,Might be,0,7,12,2,0.5622592341163164,56.2,Warm,2955
b16630ff-41ef-45a7-800c-d2a641f2287f,Landing Page Submission,Google,0,3.0,690,3.0,Email Opened,Might be,1,3,5,2,0.5622881587991329,56.2,Warm,2956
82a7005b-7196-4d56-95ce-a79f937a158d,Landing Page Submission,Direct Traffic,0,2.0,238,2.0,SMS Sent,Might be,1,1,12,2,0.5614523595593482,56.1,Warm,2957
bc3071c2-2fc2-4a8e-af97-cd0787656248,Landing Page Submission,Organic Search,1,10.0,1672,10.0,SMS Sent,Unknown,1,7,12,4,0.5614136622598228,56.1,Warm,2958
0773c873-ecda-40a1-9b9a-82f8be0428dd,API,Google,1,4.0,343,4.0,Email Opened,Low in Relevance,0,3,5,1,0.561043607315821,56.1,Warm,2959
23f71182-28a8-4b4c-a836-8d45d12f705d,Landing Page Submission,Organic Search,0,4.0,245,2.0,SMS Sent,Not Sure,1,7,12,3,0.5612333569682088,56.1,Warm,2960
0a744ea9-fcd8-464a-895e-bb247143e082,Landing Page Submission,Direct Traffic,0,2.0,918,2.0,Email Link Clicked,Might be,1,1,3,2,0.5613012143787323,56.1,Warm,2961
9bce5fbc-8d57-4dc9-8f82-fd11d94d9969,Landing Page Submission,Direct Traffic,1,2.0,1380,2.0,SMS Sent,Unknown,1,1,12,4,0.5612699127798672,56.1,Warm,2962
0cf7dbfd-36c8-4ba3-8dae-3afdad0cec12,Landing Page Submission,Direct Traffic,1,2.0,195,2.0,Email Opened,Low in Relevance,1,1,5,1,0.5610256605161823,56.1,Warm,2963
6d0cc95b-fe95-4739-a232-e1e9d3a8347d,Landing Page Submission,Direct Traffic,1,4.0,448,4.0,SMS Sent,Might be,1,1,12,2,0.5607858489277786,56.1,Warm,2964
d6310ca5-442f-4717-800c-68251c44e540,Landing Page Submission,Google,0,2.0,49,2.0,SMS Sent,Might be,1,3,12,2,0.5595356200128373,56.0,Warm,2965
27f9fe06-20a4-4ca3-955f-cb25968630fd,API,Google,1,3.0,1199,1.0,SMS Sent,Unknown,0,3,12,4,0.5602507128963904,56.0,Warm,2966
807cae83-4406-4b92-b724-443f26bcf494,Landing Page Submission,Direct Traffic,0,1.0,961,1.0,Converted to Lead,Might be,1,1,1,2,0.5601993245004011,56.0,Warm,2967
38b6498f-3a1b-4294-b289-db2b155bf7cf,Landing Page Submission,Google,1,9.0,127,3.0,SMS Sent,Might be,1,3,12,2,0.5598489104247735,56.0,Warm,2968
8ff5ecfb-cd75-4957-8c4d-76561886c3db,Landing Page Submission,Google,1,3.0,1298,3.0,SMS Sent,Unknown,1,3,12,4,0.5599210282083333,56.0,Warm,2969
c6fda608-b19b-4c92-bc80-e5de2b0d7853,Landing Page Submission,Direct Traffic,0,2.0,761,2.0,Email Opened,Might be,1,1,5,2,0.5586807998578937,55.9,Warm,2970
b5e5f61b-4f7d-4d70-a15e-0d6f762ac504,Landing Page Submission,Direct Traffic,1,2.0,762,2.0,Email Opened,Might be,1,1,5,2,0.5591317203585832,55.9,Warm,2971
75fd3b62-17d6-4bf8-bf77-5bba3dea6cd5,Landing Page Submission,Organic Search,0,7.0,542,3.5,Page Visited on Website,Not Sure,1,7,10,3,0.558670386261305,55.9,Warm,2972
14b58845-f910-4b2b-9816-6eeb6d4892de,Landing Page Submission,Organic Search,1,8.0,1015,2.67,Page Visited on Website,Unknown,1,7,10,4,0.5578738989918024,55.8,Warm,2973
eed7d950-7497-4958-86b3-00892a1d682d,Landing Page Submission,Organic Search,0,8.0,419,8.0,Email Link Clicked,Low in Relevance,1,7,3,1,0.5576955342930413,55.8,Warm,2974
607c69dc-8389-4e02-a1f5-ef74a1ad2456,API,Organic Search,1,2.0,1468,2.0,Email Opened,Unknown,0,7,5,4,0.5576011059827509,55.8,Warm,2975
f4f94e42-16f3-47b5-946a-11b7909421f0,API,Google,0,2.0,1268,2.0,Email Opened,Not Sure,0,3,5,3,0.5583727653363263,55.8,Warm,2976
a37be853-5d9b-43dc-b8c0-07b12257cb56,Landing Page Submission,Direct Traffic,1,7.0,243,2.33,SMS Sent,Might be,1,1,12,2,0.5579535249293717,55.8,Warm,2977
210c9ad6-7be0-4f97-9fbb-19887363acd1,Landing Page Submission,Google,0,2.0,305,2.0,Converted to Lead,Low in Relevance,1,3,1,1,0.55758789539361,55.8,Warm,2978
eb138456-d452-4a7a-a152-427e755a0099,API,Google,0,3.0,63,1.5,Email Opened,Low in Relevance,0,3,5,1,0.5571924153351452,55.7,Warm,2979
07b33b59-5255-41d1-a9a8-2de1627f9574,API,Google,0,3.0,213,1.5,Email Link Clicked,Low in Relevance,0,3,3,1,0.5566572664819439,55.7,Warm,2980
311c6c71-513e-4a70-a9bf-896673e94304,API,Organic Search,0,3.0,1405,1.5,Email Opened,Unknown,0,7,5,4,0.5562374463739869,55.6,Warm,2981
18bd40b0-c674-4495-84b9-5652abbfcbeb,Landing Page Submission,Google,1,3.0,1286,3.0,SMS Sent,Unknown,1,3,12,4,0.5545057236552994,55.5,Warm,2982
1a04f5dc-2ba1-4c4e-aa89-c32429eaf2ca,Landing Page Submission,Direct Traffic,1,4.0,1886,2.0,Email Opened,Unknown,1,1,5,4,0.555103079019301,55.5,Warm,2983
58afb3e7-62f2-444b-b2e4-afba0d546964,API,bing,0,3.0,358,3.0,Page Visited on Website,Unknown,0,16,10,4,0.5547030959446693,55.5,Warm,2984
f20efe58-9227-400d-b789-008ef60455f9,Landing Page Submission,Direct Traffic,1,2.0,1325,2.0,Email Opened,Not Sure,1,1,5,3,0.5554302082117609,55.5,Warm,2985
249c9f89-6d3f-417c-b46a-fd93b0ec1cd4,Landing Page Submission,Direct Traffic,1,4.0,390,4.0,Email Opened,Low in Relevance,1,1,5,1,0.5535891685377866,55.4,Warm,2986
9a80edfb-bc55-487d-ba35-921fde3e0625,Landing Page Submission,Organic Search,0,15.0,1042,15.0,SMS Sent,Might be,1,7,12,2,0.5540623671569932,55.4,Warm,2987
4dd2aaf1-987a-4292-bf83-6f6e80604794,Landing Page Submission,Google,1,3.0,143,3.0,SMS Sent,Might be,1,3,12,2,0.5542369096917635,55.4,Warm,2988
c5146f1f-3948-4996-b901-3371a94d4860,API,Organic Search,1,5.0,1409,1.67,Email Opened,Unknown,0,7,5,4,0.5538418866040581,55.4,Warm,2989
40977eb1-05dc-43ad-9690-7d3935508145,Landing Page Submission,Google,0,4.0,1346,4.0,Email Opened,Not Sure,1,3,5,3,0.5528391109240033,55.3,Warm,2990
6735612a-9bf3-4417-85d6-362838b25c82,API,Direct Traffic,1,16.0,1482,1.23,Page Visited on Website,Unknown,0,1,10,4,0.5526970609448242,55.3,Warm,2991
1bbb3cbb-eefc-42eb-90f2-55ea01cc7492,Landing Page Submission,Google,1,4.0,1344,4.0,Email Opened,Not Sure,1,3,5,3,0.5519346159039672,55.2,Warm,2992
3ae390c4-9cc1-4908-b301-ab66cdbc0959,API,Organic Search,1,3.0,117,3.0,Olark Chat Conversation,Might be,0,7,9,2,0.5521966480101222,55.2,Warm,2993
8e86903e-7642-46ad-9971-8e77e7d41dd6,Landing Page Submission,Direct Traffic,1,6.0,920,2.0,Page Visited on Website,Not Sure,1,1,10,3,0.5517783409204513,55.2,Warm,2994
49b5b4b6-1b86-4a62-90c4-2bcc358b2b06,Landing Page Submission,Direct Traffic,0,2.0,213,2.0,SMS Sent,Might be,1,1,12,2,0.550163604310059,55.0,Warm,2995
14e8a5f7-a0c4-4f02-8768-fe04a677caf1,Landing Page Submission,Google,1,3.0,1111,1.5,SMS Sent,Unknown,1,3,12,4,0.5503082503253274,55.0,Warm,2996
28157e7a-156d-4f46-8863-80d5d675cfe0,Landing Page Submission,Google,1,6.0,76,3.0,Email Opened,Low in Relevance,1,3,5,1,0.5493831921432152,54.9,Warm,2997
240be8ed-0b9a-4609-9e02-641731a49378,API,Organic Search,1,7.0,1061,3.5,SMS Sent,Unknown,0,7,12,4,0.5486166817351655,54.9,Warm,2998
cb88de9e-545d-4d99-9147-529842216f6f,Landing Page Submission,Google,1,4.0,1337,4.0,Email Opened,Not Sure,1,3,5,3,0.5487662148381613,54.9,Warm,2999
5a59cc5a-544f-44be-85be-6d49576cead0,API,Organic Search,1,4.0,1132,4.0,SMS Sent,Unknown,0,7,12,4,0.5493155015050997,54.9,Warm,3000
65be287b-f755-49e2-b4b9-e85d0501c6bf,Landing Page Submission,Direct Traffic,0,3.0,1458,3.0,SMS Sent,Unknown,1,1,12,4,0.5487395907436122,54.9,Warm,3001
3328c9e8-5161-4d47-9258-ea1db0bc1e7a,API,Referral Sites,0,7.0,876,3.5,Email Bounced,Not Sure,0,11,2,3,0.5485107363476278,54.9,Warm,3002
22f60df8-4081-4b15-9516-47d0f78ec57b,API,Organic Search,1,3.0,1025,3.0,SMS Sent,Unknown,0,7,12,4,0.5487448182908993,54.9,Warm,3003
b3d7976e-2125-4a36-869d-02bc84c0e167,Landing Page Submission,Organic Search,0,11.0,529,5.5,Email Opened,Might be,1,7,5,2,0.5488341894468691,54.9,Warm,3004
45e65da7-f3ac-4a36-abf2-89bccc255403,Landing Page Submission,Direct Traffic,1,5.0,1098,5.0,SMS Sent,Not Sure,1,1,12,3,0.5486140565785115,54.9,Warm,3005
4aad4114-7093-4205-bf95-805e7a97c8fd,API,Google,0,8.0,33,1.6,Email Opened,Low in Relevance,0,3,5,1,0.5493480770946334,54.9,Warm,3006
192d1f5a-da54-4fc6-a575-88be5e80ef70,Landing Page Submission,Direct Traffic,1,4.0,949,4.0,Email Opened,Might be,1,1,5,2,0.5480670635033894,54.8,Warm,3007
d3d60461-c01f-498d-b592-89ae6d6e9c26,Landing Page Submission,Google,1,8.0,657,8.0,SMS Sent,Might be,1,3,12,2,0.5475852069836192,54.8,Warm,3008
f81ecc96-5355-402d-9127-e908e3f24d60,Landing Page Submission,Google,1,6.0,116,3.0,SMS Sent,Might be,1,3,12,2,0.5484535722612219,54.8,Warm,3009
72c1717d-8ff0-44c7-af3a-cefec65f44d2,Landing Page Submission,Google,1,3.0,130,3.0,SMS Sent,Might be,1,3,12,2,0.5483550724440522,54.8,Warm,3010
26427a9a-a1f5-4125-af58-cdf40522cd14,API,Google,1,2.0,1177,1.0,SMS Sent,Unknown,0,3,12,4,0.5481681207759087,54.8,Warm,3011
aab516e2-9881-4f4f-901a-cde597f7f9e9,Landing Page Submission,Direct Traffic,0,3.0,1608,3.0,Page Visited on Website,Unknown,1,1,10,4,0.5482025095843881,54.8,Warm,3012
ce1b3aaf-ee69-4e62-ab7b-543eeeaea536,API,Google,0,3.0,208,3.0,Email Opened,Low in Relevance,0,3,5,1,0.5478232918128608,54.8,Warm,3013
ab7de34e-6ae7-4fb1-9eac-8a1cf7f1adcf,API,Olark Chat,0,0.0,0,0.0,Unsubscribed,Not Sure,0,6,15,3,0.5477607204341353,54.8,Warm,3014
4b5e2b26-03ad-4979-aa3d-0c84182fc565,Landing Page Submission,Google,1,3.0,126,3.0,SMS Sent,Might be,1,3,12,2,0.5465424770547136,54.7,Warm,3015
80f4c1c9-8ab2-469d-99cb-d953616706ca,Landing Page Submission,Direct Traffic,1,5.0,1816,5.0,Page Visited on Website,Unknown,1,1,10,4,0.5466256636857303,54.7,Warm,3016
8b3ff9e3-f6dc-4914-ada9-da91390c30b6,API,Google,1,6.0,565,6.0,SMS Sent,Might be,0,3,12,2,0.5467935924070588,54.7,Warm,3017
d1b7ff72-89a0-40f8-9527-52e6fbaa18c9,Landing Page Submission,Google,0,7.0,1602,1.4,Email Opened,Unknown,1,3,5,4,0.5466186295823059,54.7,Warm,3018
2d16315d-5afa-401e-b21a-66467bebaa70,Lead Add Form,Reference,0,0.0,109,0.0,Unknown,Unknown,2,10,13,4,0.5471066680484048,54.7,Warm,3019
5278f55f-faf3-4847-9660-eac045b2b822,Landing Page Submission,Direct Traffic,0,4.0,376,4.0,Email Opened,Low in Relevance,1,1,5,1,0.5472526151700885,54.7,Warm,3020
156bf7ef-5cd9-4433-b2b0-97ad90ca6a52,API,Organic Search,0,5.0,47,5.0,Email Opened,Low in Relevance,0,7,5,1,0.5464692570969637,54.6,Warm,3021
1f590cb0-3605-4a1a-9ee3-44927350ac8e,Landing Page Submission,Direct Traffic,1,3.0,730,3.0,Unreachable,Not Sure,1,1,14,3,0.546196647841501,54.6,Warm,3022
74a3ad16-d561-401c-a0f2-53867b481bf6,Landing Page Submission,Organic Search,0,4.0,12,4.0,Page Visited on Website,Might be,1,7,10,2,0.5458925642072386,54.6,Warm,3023
b746971e-1bbb-4516-ba8f-0cb75cd5207d,API,Organic Search,1,5.0,912,2.5,Email Opened,Not Sure,0,7,5,3,0.5459217793246008,54.6,Warm,3024
dfc18d39-4a20-48d7-a468-23ab7e0f7218,Landing Page Submission,Google,0,4.0,229,4.0,SMS Sent,Might be,1,3,12,2,0.545300200486535,54.5,Warm,3025
5884aaa1-7716-4051-858b-600267e2512b,Landing Page Submission,Organic Search,1,6.0,1297,2.0,Email Opened,Unknown,1,7,5,4,0.5436549504537159,54.4,Warm,3026
2b8ff598-58ef-40af-b2ee-c734f844c965,Landing Page Submission,Google,1,9.0,1342,3.0,Email Link Clicked,Not Sure,1,3,3,3,0.5433206345372561,54.3,Warm,3027
1dea243c-52f5-4410-86db-8d1ef8b9be2c,API,Google,0,7.0,1762,7.0,Email Opened,Not Sure,0,3,5,3,0.5426692770451971,54.3,Warm,3028
31c326f0-4a9b-43a6-9006-99d3830fbcae,Landing Page Submission,Google,1,3.0,1068,3.0,Form Submitted on Website,Not Sure,1,3,7,3,0.5432918073714514,54.3,Warm,3029
71bc0a1f-f401-4e18-b05a-57e1722f0264,Landing Page Submission,Organic Search,0,8.0,1241,1.6,Email Opened,Unknown,1,7,5,4,0.5425973985296467,54.3,Warm,3030
28e21fc4-cc4e-435a-a842-eaa09815d9be,API,Organic Search,0,4.0,1645,4.0,Email Opened,Unknown,0,7,5,4,0.5419923808888923,54.2,Warm,3031
21451d97-3f9f-4861-86eb-2e5989fa31f1,API,Organic Search,1,7.0,248,7.0,Email Opened,Low in Relevance,0,7,5,1,0.5417145322673822,54.2,Warm,3032
3ba8e7b9-98ff-45be-98a6-88a3844aa9b0,Landing Page Submission,Direct Traffic,1,3.0,135,1.5,SMS Sent,Might be,1,1,12,2,0.5419932060353732,54.2,Warm,3033
549f44ca-7d3d-42ee-9868-cf00b86265af,Landing Page Submission,Direct Traffic,0,2.0,2,2.0,Form Submitted on Website,Low in Relevance,1,1,7,1,0.5421111077481855,54.2,Warm,3034
5379ee79-64b7-44f8-8c56-0e1ca2d5b887,Landing Page Submission,Google,1,11.0,1129,2.2,SMS Sent,Unknown,1,3,12,4,0.5405938824384338,54.1,Warm,3035
52362ee9-2e5c-41cf-802f-c17642f8a6d2,Landing Page Submission,Organic Search,0,5.0,1326,5.0,Olark Chat Conversation,Unknown,1,7,9,4,0.5414738078388006,54.1,Warm,3036
2f34353a-dba7-4e7a-a21d-b607c1e85393,API,Google,1,2.0,1387,1.0,Olark Chat Conversation,Unknown,0,3,9,4,0.540556395794151,54.1,Warm,3037
aedff942-c699-4496-82b8-10bf8eca9834,Landing Page Submission,Direct Traffic,0,3.0,296,3.0,SMS Sent,Might be,1,1,12,2,0.5398500447179192,54.0,Warm,3038
c091eb4e-4cd4-47c7-bd6c-b1acc80606f0,API,Google,0,2.0,127,2.0,SMS Sent,Might be,0,3,12,2,0.5399679040792746,54.0,Warm,3039
3630421e-e43e-439d-acd1-3eb890b77791,Landing Page Submission,Google,0,3.0,110,3.0,SMS Sent,Might be,1,3,12,2,0.5392802208711306,53.9,Warm,3040
6445b49a-9c34-4dce-9d66-f128da84644f,Landing Page Submission,Direct Traffic,1,3.0,294,3.0,SMS Sent,Might be,1,1,12,2,0.5389411878450685,53.9,Warm,3041
46c89aac-438f-46fd-8987-db4e82ac5182,API,Organic Search,0,5.0,1468,2.5,Email Opened,Unknown,0,7,5,4,0.5390204222240484,53.9,Warm,3042
2ab800ae-a0af-4f51-9328-791197bb7934,Landing Page Submission,Google,1,4.0,1205,4.0,Unreachable,Unknown,1,3,14,4,0.5383897205681065,53.8,Warm,3043
f91840ba-f9d4-45eb-a615-49e1a5c4ba1d,API,Google,1,2.0,1265,2.0,SMS Sent,Unknown,0,3,12,4,0.5379658352455177,53.8,Warm,3044
73d59f5f-3606-4004-895c-503f2c4c5b17,Landing Page Submission,Google,0,5.0,1369,2.5,Email Bounced,Not Sure,1,3,2,3,0.5377287381243239,53.8,Warm,3045
dae94702-9862-41f1-84e9-ab5084d5bb81,Landing Page Submission,Organic Search,1,8.0,924,4.0,Email Opened,Not Sure,1,7,5,3,0.5376239236603578,53.8,Warm,3046
0514c5b6-6f61-4374-8d74-812c456d9a7e,Landing Page Submission,Organic Search,0,5.0,245,2.5,SMS Sent,Not Sure,1,7,12,3,0.5383744951113311,53.8,Warm,3047
31f2daeb-915e-4fb6-bff8-10824628b3a5,Landing Page Submission,Direct Traffic,0,2.0,187,2.0,SMS Sent,Might be,1,1,12,2,0.538368407720334,53.8,Warm,3048
c6ee01dd-cd3b-40b6-8b83-6f4939457448,Landing Page Submission,Google,0,5.0,0,2.5,Email Opened,Low in Relevance,1,3,5,1,0.5378122256383483,53.8,Warm,3049
76483ae4-18d6-4847-82ca-128ad76e9d44,Landing Page Submission,Direct Traffic,1,4.0,749,2.0,SMS Sent,Not Sure,1,1,12,3,0.5384937547267024,53.8,Warm,3050
6d936002-5b71-415b-8dc9-c1f4d2948c51,Landing Page Submission,Direct Traffic,1,2.0,1284,2.0,Email Opened,Not Sure,1,1,5,3,0.5368441122133031,53.7,Warm,3051
b5b883d2-21f9-4fc0-8e19-0e728f2fa47b,Landing Page Submission,Direct Traffic,0,2.0,1477,2.0,Page Visited on Website,Unknown,1,1,10,4,0.5367357231690728,53.7,Warm,3052
17f1937a-afc2-466d-a23c-ad8a8f23a875,Landing Page Submission,Google,1,3.0,1248,3.0,SMS Sent,Unknown,1,3,12,4,0.5372777238979166,53.7,Warm,3053
4026dfa5-367c-41eb-a5f6-315ffa8009c4,Landing Page Submission,Direct Traffic,1,3.0,861,3.0,SMS Sent,Not Sure,1,1,12,3,0.5370305941412188,53.7,Warm,3054
9b1eab82-096b-4d25-965e-a980854c930b,Landing Page Submission,Google,0,6.0,422,6.0,SMS Sent,Might be,1,3,12,2,0.5369073460403339,53.7,Warm,3055
6be73e31-525d-11e6-96be-22000aa8e760,Lead Import,Facebook,0,0.0,131,0.0,Unknown,Not Sure,3,2,13,3,0.5359564199860872,53.6,Warm,3056
bd36643e-9933-47a2-868c-a8577d19e0ea,API,Organic Search,1,13.0,1334,6.5,SMS Sent,Unknown,0,7,12,4,0.534994476970663,53.5,Warm,3057
2f93b5df-7a90-4cc4-8790-c50907696f65,API,Olark Chat,0,4.0,1723,4.0,Email Opened,Unknown,0,6,5,4,0.5354596002191053,53.5,Warm,3058
95f40d9c-91ff-4ffe-a4fc-78ffd33a36fc,Landing Page Submission,Organic Search,0,6.0,288,3.0,SMS Sent,Not Sure,1,7,12,3,0.5349632892644947,53.5,Warm,3059
2a008bc7-5833-4f6e-87e6-fcbe8725ec49,API,Google,1,2.0,6,1.0,SMS Sent,Might be,0,3,12,2,0.5351842043884005,53.5,Warm,3060
23a4081f-77ee-474d-aaea-ac1d96d29c43,Landing Page Submission,Organic Search,0,3.0,452,3.0,Page Visited on Website,Not Sure,1,7,10,3,0.5343247614614306,53.4,Warm,3061
c43139b7-1bf2-4f04-a089-9298abd59621,Landing Page Submission,Google,0,10.0,59,3.33,Email Opened,Low in Relevance,1,3,5,1,0.533717069070059,53.4,Warm,3062
eaac9d7d-4fc5-47b0-8f37-e2e7582ecce6,Landing Page Submission,Direct Traffic,0,3.0,1577,3.0,Page Visited on Website,Unknown,1,1,10,4,0.5341242609664751,53.4,Warm,3063
f4c9bd64-0791-4c06-81ed-6a0aaf3cbf77,API,Google,1,2.0,1257,2.0,SMS Sent,Unknown,0,3,12,4,0.5343268315433849,53.4,Warm,3064
98465eaa-2cb6-41e8-9004-0059b5a0d1ee,Landing Page Submission,Organic Search,0,3.0,828,3.0,Email Opened,Not Sure,1,7,5,3,0.5334307111942265,53.3,Warm,3065
82eccae5-e43b-4e91-85c6-7525dc13941c,Landing Page Submission,Organic Search,0,6.0,1565,6.0,Form Submitted on Website,Unknown,1,7,7,4,0.5333230870069106,53.3,Warm,3066
33409cc3-373e-43c4-bf60-db536e69038e,Landing Page Submission,Direct Traffic,1,7.0,1273,7.0,SMS Sent,Not Sure,1,1,12,3,0.5320431663903086,53.2,Warm,3067
6841f123-2338-43a6-85dc-7c35dacdf51e,Landing Page Submission,Google,1,4.0,158,4.0,Email Opened,Low in Relevance,1,3,5,1,0.532143688408538,53.2,Warm,3068
e1a738e2-17e3-4eaf-9784-6300da7e253a,Landing Page Submission,Organic Search,0,2.0,374,2.0,Email Bounced,Might be,1,7,2,2,0.5316840125644584,53.2,Warm,3069
8a850005-f951-4164-8671-70281f39b698,Landing Page Submission,Direct Traffic,1,2.0,703,2.0,Email Opened,Might be,1,1,5,2,0.5323855594587106,53.2,Warm,3070
a05ddbf8-c520-469d-8e8e-7cf120982280,Landing Page Submission,Direct Traffic,0,2.0,173,2.0,SMS Sent,Might be,1,1,12,2,0.5319984519195439,53.2,Warm,3071
1e586d41-4d10-4adb-8919-607a49d527b8,Landing Page Submission,Direct Traffic,1,4.0,913,4.0,Email Opened,Might be,1,1,5,2,0.5317117185042397,53.2,Warm,3072
c66249a3-8500-4c66-a511-312d914573de,Landing Page Submission,Google,1,3.0,664,3.0,SMS Sent,Not Sure,1,3,12,3,0.531453578738753,53.1,Warm,3073
479a8b1c-d410-4220-a24f-854a376be43d,API,Organic Search,1,2.0,881,2.0,SMS Sent,Unknown,0,7,12,4,0.5313637841350759,53.1,Warm,3074
c0b25922-511f-4c56-852e-ced210a45447,Landing Page Submission,Direct Traffic,1,5.0,210,2.5,SMS Sent,Might be,1,1,12,2,0.5301664078530672,53.0,Warm,3075
